Company,Ticker,Earning Time,Earning Score,Starting Week,Earning Date,Market Time,Left-day Open,Right-day Open,Left-day Close,Right-day Close,Left-day High,Right-day High,Left-day Low,Right-day Low,Close diff,Hi-lo diff,Change,Predict,DIFF,True Label
Wingstop,WING,Wed before market,11,2021-07-26,2021-07-28,PREMARKET,167.53,154.0,169.92,166.11,170.58,166.77,164.67,152.47,-2.2422316384180685,1.2752778283840582,BEAR,NEUTRAL,1.2752778283840582,NEUTRAL
Shopify,SHOP,Wed before market,-57,2021-07-26,2021-07-28,PREMARKET,1582.03,1577.0,1555.1,1538.0,1602.42,1583.15,1513.04,1497.03,-1.0996077422673722,4.633717548775973,NEUTRAL,BEAR,4.633717548775973,BULL
Spotify,SPOT,Wed before market,34,2021-07-26,2021-07-28,PREMARKET,239.76,220.7,236.93,223.32,241.66,224.17,232.94,213.11,-5.744312666188334,-3.764918004636386,BEAR,NEUTRAL,-3.764918004636386,BEAR
Canon,CAJ,Wed before market,18,2021-07-26,2021-07-28,PREMARKET,23.97,23.68,23.88,23.52,23.98,23.81,23.66,23.24,-1.5075376884422065,0.6339814032121582,NEUTRAL,NEUTRAL,0.6339814032121582,NEUTRAL
McDonald's,MCD,Wed before market,15,2021-07-26,2021-07-28,PREMARKET,242.84,241.18,245.01,240.46,245.7,242.47,242.73,238.04,-1.857067058487405,-0.10711490133069601,NEUTRAL,NEUTRAL,-0.10711490133069601,NEUTRAL
Align Technology,ALGN,Wed after market,-49,2021-07-26,2021-07-28,AFH,624.14,634.36,621.87,676.98,630.0,682.59,616.58,634.0,8.861980799845636,10.70582892730869,BULL,NEUTRAL,10.70582892730869,BULL
ADP,ADP,Wed before market,-12,2021-07-26,2021-07-28,PREMARKET,206.41,207.27,207.89,206.88,208.59,207.5,205.7,203.22,-0.48583385444225247,0.875060768108904,NEUTRAL,NEUTRAL,0.875060768108904,NEUTRAL
Tilray,TLRY,Wed before market,-43,2021-07-26,2021-07-28,PREMARKET,13.49,14.27,12.73,16.01,13.65,16.49,12.54,14.02,25.76590730557737,31.499202551834138,BULL,NEUTRAL,31.499202551834138,BULL
Garmin,GRMN,Wed before market,-9,2021-07-26,2021-07-28,PREMARKET,153.14,153.03,152.04,156.09,153.66,156.8,151.08,151.62,2.663772691397015,3.7860736033889397,BULL,NEUTRAL,3.7860736033889397,BULL
BJ's,BJRI,Thu after market,-9,2021-07-26,2021-07-29,AFH,42.78,40.06,42.15,40.58,43.25,42.5,41.4,40.06,-3.724792408066435,2.657004830917886,BEAR,NEUTRAL,2.657004830917886,BULL
Amazon,AMZN,Thu after market,-4,2021-07-26,2021-07-29,AFH,3627.75,3347.95,3599.92,3327.59,3637.95,3368.14,3580.01,3306.98,-7.564890330896235,-5.918139893463992,BEAR,NEUTRAL,-5.918139893463992,BEAR
WWE,WWE,Thu after market,3,2021-07-26,2021-07-29,AFH,49.22,48.03,48.1,49.38,49.73,50.16,48.1,47.53,2.6611226611226613,4.282744282744266,BULL,NEUTRAL,4.282744282744266,BULL
Deckers,DECK,Thu after market,-23,2021-07-26,2021-07-29,AFH,407.19,400.45,406.69,410.85,410.2,415.43,404.48,396.75,1.0228921291401294,2.7071795886076,NEUTRAL,NEUTRAL,2.7071795886076,BULL
Texas Roadhouse,TXRH,Thu after market,13,2021-07-26,2021-07-29,AFH,99.27,93.7,98.63,92.17,100.86,94.55,98.57,91.51,-6.549731319071272,-4.078319975651812,BEAR,NEUTRAL,-4.078319975651812,BEAR
T-Mobile,TMUS,Thu after market,17,2021-07-26,2021-07-29,AFH,145.5,143.0,144.63,144.02,146.92,145.18,143.7,141.2,-0.42176588536263493,1.0299234516353728,NEUTRAL,NEUTRAL,1.0299234516353728,NEUTRAL
Pinterest,PINS,Thu after market,-19,2021-07-26,2021-07-29,AFH,76.0,59.2,72.04,58.9,76.5,60.88,70.35,58.01,-18.239866740699618,-13.461265103056142,BEAR,NEUTRAL,-13.461265103056142,BEAR
Upwork,UPWK,Thu after market,18,2021-07-26,2021-07-29,AFH,58.02,53.58,57.54,51.79,58.8,54.02,56.15,48.51,-9.993048314216201,-3.793410507569006,BEAR,NEUTRAL,-3.793410507569006,BEAR
Trivago,TRVG,Thu after market,48,2021-07-26,2021-07-29,AFH,3.01,2.97,2.96,2.94,3.02,2.99,2.94,2.91,-0.6756756756756799,1.7006802721088565,NEUTRAL,NEUTRAL,1.7006802721088565,NEUTRAL
SkyWest,SKYW,Thu after market,72,2021-07-26,2021-07-29,AFH,41.53,41.17,41.57,40.49,41.9,41.7,40.43,40.03,-2.5980274236228063,3.141231758595109,BEAR,BULL,3.141231758595109,BULL
Hanes,HBI,Thu before market,12,2021-07-26,2021-07-29,PREMARKET,18.13,18.11,17.94,18.22,18.29,18.35,17.81,18.09,1.5607580824972045,3.03200449185852,NEUTRAL,NEUTRAL,3.03200449185852,BULL
Yum,YUM,Thu before market,-17,2021-07-26,2021-07-29,PREMARKET,124.91,126.03,122.15,129.83,124.91,130.0,121.07,125.05,6.287351616864512,7.3758982406872065,BULL,NEUTRAL,7.3758982406872065,BULL
Citrix,CTXS,Thu before market,-29,2021-07-26,2021-07-29,PREMARKET,114.62,94.73,114.55,99.0,115.33,99.68,114.14,94.66,-13.574858140549972,-12.668652531978264,BEAR,NEUTRAL,-12.668652531978264,BEAR
AB Inbev,BUD,Thu before market,49,2021-07-26,2021-07-29,PREMARKET,68.49,65.68,68.63,64.79,68.93,66.07,68.41,64.64,-5.595220748943596,-3.420552550796674,BEAR,NEUTRAL,-3.420552550796674,BEAR
Altria,MO,Thu before market,-5,2021-07-26,2021-07-29,PREMARKET,47.81,47.66,47.62,48.6,47.96,49.01,47.48,47.59,2.057958840823182,3.2224094355518096,BULL,NEUTRAL,3.2224094355518096,BULL
Keurig Dr Pepper,KDP,Thu before market,-2,2021-07-26,2021-07-29,PREMARKET,35.33,35.31,35.33,34.95,35.52,35.48,35.17,34.85,-1.0755731672799196,0.8814330395223058,NEUTRAL,NEUTRAL,0.8814330395223058,NEUTRAL
Tempur Sealy,TPX,Thu before market,6,2021-07-26,2021-07-29,PREMARKET,38.07,39.37,37.56,43.35,38.51,43.9,37.02,39.12,15.415335463258772,18.584548892490528,BULL,NEUTRAL,18.584548892490528,BULL
Hilton,HLT,Thu before market,28,2021-07-26,2021-07-29,PREMARKET,129.23,130.0,129.53,134.5,129.91,136.89,126.6,127.5,3.8369489693507397,8.12796208530806,BULL,NEUTRAL,8.12796208530806,BULL
Overstock.com,OSTK,Thu before market,14,2021-07-26,2021-07-29,PREMARKET,78.89,70.65,75.35,72.77,79.36,77.45,74.8,67.77,-3.4240212342402154,3.542780748663099,BEAR,NEUTRAL,3.542780748663099,BULL
Coors,TAP,Thu before market,18,2021-07-26,2021-07-29,PREMARKET,49.33,49.64,49.17,49.05,49.53,50.13,48.77,48.07,-0.24405125076266687,2.7885995489030035,NEUTRAL,NEUTRAL,2.7885995489030035,BULL
Moneygram,MGI,Fri before market,68,2021-07-26,2021-07-30,PREMARKET,11.77,11.09,11.27,10.34,11.9,11.21,11.21,10.03,-8.251996450754218,0.0,BEAR,BULL,0.0,NEUTRAL
Newell,NWL,Fri before market,-19,2021-07-26,2021-07-30,PREMARKET,26.93,26.47,27.22,24.75,27.38,26.61,26.77,24.62,-9.074210139603235,-0.5976839745984286,BEAR,NEUTRAL,-0.5976839745984286,NEUTRAL
Colgate,CL,Fri before market,-19,2021-07-26,2021-07-30,PREMARKET,83.48,80.52,83.52,79.5,83.83,81.06,83.03,79.22,-4.813218390804597,-2.3726363964831965,BEAR,NEUTRAL,-2.3726363964831965,BEAR
Church & Dwight,CHD,Fri before market,-18,2021-07-26,2021-07-30,PREMARKET,86.48,85.63,86.65,86.32,86.97,87.98,86.01,84.99,-0.3808424697057222,2.290431345192423,NEUTRAL,NEUTRAL,2.290431345192423,BULL
Restaurant Brands,QSR,Fri before market,-7,2021-07-26,2021-07-30,PREMARKET,64.72,67.05,64.9,68.19,65.38,68.53,64.31,66.0,5.06933744221878,6.561965479707665,BULL,NEUTRAL,6.561965479707665,BULL
P&G,PG,Fri before market,10,2021-07-26,2021-07-30,PREMARKET,139.76,142.0,139.48,142.23,140.18,144.54,138.73,141.55,1.971608832807581,4.187991061774676,NEUTRAL,NEUTRAL,4.187991061774676,BULL
Chevron,CVX,Fri before market,25,2021-07-26,2021-07-30,PREMARKET,101.02,101.69,101.21,100.46,101.51,102.67,100.58,99.43,-0.7410334947139607,2.077947902167443,NEUTRAL,NEUTRAL,2.077947902167443,BULL
Bloomin' Brands,BLMN,Fri before market,26,2021-07-26,2021-07-30,PREMARKET,25.03,25.31,25.19,25.13,25.82,26.49,24.91,24.26,-0.2381897578404235,6.342834203131265,NEUTRAL,NEUTRAL,6.342834203131265,BULL
Take-Two,TTWO,Mon after market,-3,2021-08-02,2021-08-02,AFH,175.67,162.99,173.21,159.86,176.82,162.99,173.01,155.4,-7.707407193580041,-5.7915727414600155,BEAR,NEUTRAL,-5.7915727414600155,BEAR
New Relic,NEWR,Tue after market,-68,2021-08-02,2021-08-03,AFH,68.84,70.87,68.32,78.83,69.41,78.95,67.2,70.77,15.383489461358323,17.485119047619047,BULL,BEAR,17.485119047619047,BULL
Activision,ATVI,Tue after market,-19,2021-08-02,2021-08-03,AFH,80.99,83.51,79.83,81.52,81.45,83.9,77.81,80.45,2.1169986220719084,7.82675748618431,BULL,NEUTRAL,7.82675748618431,BULL
Hyatt,H,Tue after market,-17,2021-08-02,2021-08-03,AFH,76.91,74.0,75.8,72.9,77.2,75.21,74.16,72.18,-3.825857519788911,1.4158576051779947,BEAR,NEUTRAL,1.4158576051779947,NEUTRAL
Match Group,MTCH,Tue after market,-4,2021-08-02,2021-08-03,AFH,162.45,152.1,158.47,150.57,162.45,152.8,155.23,146.47,-4.985170694768726,-1.5654190555949077,BEAR,NEUTRAL,-1.5654190555949077,NEUTRAL
Denny's,DENN,Tue after market,10,2021-08-02,2021-08-03,AFH,14.03,13.86,14.06,14.85,14.17,15.45,13.56,13.8,5.618776671408243,13.938053097345126,BULL,NEUTRAL,13.938053097345126,BULL
Avis,CAR,Tue after market,21,2021-08-02,2021-08-03,AFH,86.24,88.0,89.82,74.95,89.82,89.33,84.5,74.26,-16.55533288799821,5.715976331360939,BEAR,NEUTRAL,5.715976331360939,BULL
Clorox,CLX,Tue before market,2,2021-08-02,2021-08-03,PREMARKET,180.89,163.22,181.2,164.06,181.84,166.39,178.91,159.32,-9.459161147902861,-6.9979319210776385,BEAR,NEUTRAL,-6.9979319210776385,BEAR
Polo,RL,Tue before market,54,2021-08-02,2021-08-03,PREMARKET,114.59,129.21,117.99,125.22,119.81,129.44,114.59,124.06,6.127637935418262,12.95924600750502,BULL,BULL,12.95924600750502,BULL
Alibaba,BABA,Tue before market,-30,2021-08-02,2021-08-03,PREMARKET,196.27,195.01,200.09,197.38,202.07,197.44,196.25,192.0,-1.354390524264082,0.6063694267515851,NEUTRAL,NEUTRAL,0.6063694267515851,NEUTRAL
Under Armour,UAA,Tue before market,-16,2021-08-02,2021-08-03,PREMARKET,21.17,22.03,21.11,22.7,21.75,22.81,21.0,21.15,7.531975367124577,8.619047619047615,BULL,NEUTRAL,8.619047619047615,BULL
Marriott,MAR,Tue before market,5,2021-08-02,2021-08-03,PREMARKET,147.06,145.65,144.87,142.63,148.67,145.72,144.15,139.34,-1.5462138468972264,1.0891432535553136,NEUTRAL,NEUTRAL,1.0891432535553136,NEUTRAL
Blue Apron,APRN,Tue before market,15,2021-08-02,2021-08-03,PREMARKET,4.28,4.2,4.41,4.35,4.51,4.41,3.97,3.93,-1.3605442176870874,11.083123425692687,NEUTRAL,NEUTRAL,11.083123425692687,BULL
Lyft,LYFT,Tue after market,68,2021-08-02,2021-08-03,AFH,56.36,54.03,55.38,49.53,56.36,54.27,53.84,49.44,-10.563380281690138,0.7986627043090611,BEAR,BULL,0.7986627043090611,NEUTRAL
Phillips 66,PSX,Tue before market,75,2021-08-02,2021-08-03,PREMARKET,72.83,72.58,72.56,75.12,75.2,75.15,72.33,72.2,3.528114663726578,3.8987971795935383,BULL,BULL,3.8987971795935383,BULL
Hostess,TWNK,Wed after market,7,2021-08-02,2021-08-04,AFH,15.69,16.28,15.17,15.87,15.78,16.28,15.1,15.67,4.614370468028994,7.814569536423854,BULL,NEUTRAL,7.814569536423854,BULL
Allstate,ALL,Wed after market,-4,2021-08-02,2021-08-04,AFH,129.25,127.0,128.17,127.18,129.89,127.25,128.17,124.06,-0.7724116407895609,-0.7177966762892951,NEUTRAL,NEUTRAL,-0.7177966762892951,NEUTRAL
Western Union,WU,Wed after market,-5,2021-08-02,2021-08-04,AFH,22.71,22.23,22.13,22.27,22.74,22.79,22.01,21.97,0.6326253953908845,3.5438437074057028,NEUTRAL,NEUTRAL,3.5438437074057028,BULL
Roku,ROKU,Wed after market,-6,2021-08-02,2021-08-04,AFH,416.02,382.0,420.32,403.48,422.3,410.1,413.55,379.0,-4.0064712599923835,-0.8342401160681856,BEAR,NEUTRAL,-0.8342401160681856,NEUTRAL
Etsy,ETSY,Wed after market,-72,2021-08-02,2021-08-04,AFH,192.54,175.0,202.1,182.41,205.89,193.35,191.68,174.9,-9.742701632855022,0.87124373956593,BEAR,BEAR,0.87124373956593,NEUTRAL
Amerco,UHAL,Wed after market,-15,2021-08-02,2021-08-04,AFH,589.71,601.8,584.11,627.96,591.83,634.86,582.41,599.08,7.507147626303268,9.005683281537081,BULL,NEUTRAL,9.005683281537081,BULL
Jack in the Box,JACK,Wed after market,-36,2021-08-02,2021-08-04,AFH,104.13,99.38,103.92,101.1,104.87,102.46,102.11,98.0,-2.7136258660508172,0.3427676035647753,BEAR,NEUTRAL,0.3427676035647753,NEUTRAL
Elf Beauty,ELF,Wed after market,-49,2021-08-02,2021-08-04,AFH,28.42,30.75,28.05,29.83,28.87,31.23,27.9,29.61,6.345811051693406,11.935483870967744,BULL,NEUTRAL,11.935483870967744,BULL
Arlo Technologies,ARLO,Wed after market,-53,2021-08-02,2021-08-04,AFH,6.1,6.08,6.12,6.03,6.23,6.08,6.05,5.5,-1.4705882352941124,0.49586776859504855,NEUTRAL,BEAR,0.49586776859504855,NEUTRAL
Boot Barn,BOOT,Wed after market,8,2021-08-02,2021-08-04,AFH,84.85,90.65,83.42,88.83,87.35,93.25,82.57,87.31,6.485255334452167,12.93447983529128,BULL,NEUTRAL,12.93447983529128,BULL
Uber,UBER,Wed after market,9,2021-08-02,2021-08-04,AFH,42.7,40.5,41.81,43.07,42.82,44.65,41.37,40.15,3.0136331021286766,7.928450568044476,BULL,NEUTRAL,7.928450568044476,BULL
GM,GM,Wed before market,-28,2021-08-02,2021-08-04,PREMARKET,57.47,55.23,57.88,52.72,57.96,55.45,56.61,52.21,-8.914996544574993,-2.0491079314608696,BEAR,NEUTRAL,-2.0491079314608696,BEAR
CVS,CVS,Wed before market,-28,2021-08-02,2021-08-04,PREMARKET,82.76,80.25,84.0,81.55,84.17,83.2,81.64,80.01,-2.9166666666666674,1.9108280254777066,BEAR,NEUTRAL,1.9108280254777066,NEUTRAL
Godaddy,GDDY,Wed after market,15,2021-08-02,2021-08-04,AFH,83.64,75.0,83.5,73.12,83.87,77.14,82.8,71.48,-12.43113772455089,-6.835748792270524,BEAR,NEUTRAL,-6.835748792270524,BEAR
Revolve,RVLV,Wed after market,26,2021-08-02,2021-08-04,AFH,73.17,63.14,71.34,60.68,74.82,63.3,71.06,55.82,-14.942528735632187,-10.920349000844364,BEAR,NEUTRAL,-10.920349000844364,BEAR
Booking Holdings,BKNG,Wed after market,41,2021-08-02,2021-08-04,AFH,2131.79,2149.99,2085.64,2207.71,2148.59,2228.29,2079.17,2135.06,5.8528796916054615,7.172092710071798,BULL,NEUTRAL,7.172092710071798,BULL
Angie's List,ANGI,Wed after market,45,2021-08-02,2021-08-04,AFH,11.21,10.75,11.2,11.76,11.37,11.88,11.07,10.6,5.000000000000004,7.317073170731714,BULL,NEUTRAL,7.317073170731714,BULL
Medifast,MED,Wed after market,89,2021-08-02,2021-08-04,AFH,281.51,295.38,287.27,260.31,292.03,295.38,280.43,258.63,-9.384899223726805,5.331098669899803,BEAR,BULL,5.331098669899803,BULL
Toyota,TM,Wed before market,47,2021-08-02,2021-08-04,PREMARKET,183.52,182.7,185.95,182.18,185.99,183.75,183.06,181.22,-2.027426727614945,0.37692559816453475,BEAR,NEUTRAL,0.37692559816453475,NEUTRAL
Honda,HMC,Wed before market,25,2021-08-02,2021-08-04,PREMARKET,32.77,33.05,32.86,33.15,32.86,33.37,32.37,32.89,0.8825319537431486,3.0892801977139284,NEUTRAL,NEUTRAL,3.0892801977139284,BULL
Kraft Heinz,KHC,Wed before market,0,2021-08-02,2021-08-04,PREMARKET,38.6,38.35,38.94,36.94,39.12,38.56,38.41,36.69,-5.13610683102208,0.3905233012236442,BEAR,NEUTRAL,0.3905233012236442,NEUTRAL
Marathon,MPC,Wed before market,-10,2021-08-02,2021-08-04,PREMARKET,53.74,54.21,55.38,53.84,55.39,55.36,53.13,53.65,-2.7807872878295448,4.197252023338982,BEAR,NEUTRAL,4.197252023338982,BULL
TripAdvisor,TRIP,Thu after market,12,2021-08-02,2021-08-05,AFH,36.45,38.51,37.95,37.24,38.51,38.83,36.4,36.95,-1.8708827404479544,6.675824175824174,NEUTRAL,NEUTRAL,6.675824175824174,BULL
Groupon,GRPN,Thu after market,11,2021-08-02,2021-08-05,AFH,35.61,40.0,35.63,30.61,36.01,41.66,35.21,30.25,-14.089250631490325,18.31865947174096,BEAR,NEUTRAL,18.31865947174096,BULL
Shake Shack,SHAK,Thu after market,4,2021-08-02,2021-08-05,AFH,92.0,90.89,92.72,90.36,94.18,91.5,91.32,88.88,-2.545297670405522,0.1971090670170872,BEAR,NEUTRAL,0.1971090670170872,NEUTRAL
GoPro,GPRO,Thu after market,-4,2021-08-02,2021-08-05,AFH,9.93,10.78,10.07,10.09,10.28,10.83,9.77,10.03,0.19860973187686426,10.849539406345965,NEUTRAL,NEUTRAL,10.849539406345965,BULL
B&G Foods,BGS,Thu after market,-7,2021-08-02,2021-08-05,AFH,28.0,28.18,28.15,29.09,28.45,29.65,27.78,27.91,3.339253996447611,6.731461483081347,BULL,NEUTRAL,6.731461483081347,BULL
YETI,YETI,Thu before market,9,2021-08-02,2021-08-05,PREMARKET,99.81,99.71,99.72,104.61,102.32,104.69,99.68,98.36,4.903730445246701,5.0260834670947,BULL,NEUTRAL,5.0260834670947,BULL
Dropbox,DBX,Thu after market,-15,2021-08-02,2021-08-05,AFH,31.37,32.58,31.58,32.22,31.62,33.0,31.29,31.95,2.0265991133628924,5.465004793863848,BULL,NEUTRAL,5.465004793863848,BULL
Yelp,YELP,Thu after market,22,2021-08-02,2021-08-05,AFH,35.92,43.0,37.2,39.15,37.3,43.28,35.92,38.99,5.241935483870952,20.48997772828507,BULL,NEUTRAL,20.48997772828507,BULL
Monster,MNST,Thu after market,-18,2021-08-02,2021-08-05,AFH,92.57,94.0,91.95,96.97,92.65,98.5,91.82,94.0,5.459488852637295,7.275103463297761,BULL,NEUTRAL,7.275103463297761,BULL
Zillow,Z,Thu after market,-35,2021-08-02,2021-08-05,AFH,109.26,110.28,110.24,101.15,111.67,110.93,107.71,101.01,-8.245645863570383,2.9895088664005254,BEAR,NEUTRAL,2.9895088664005254,BULL
Sprouts,SFM,Thu after market,-35,2021-08-02,2021-08-05,AFH,23.71,23.7,24.42,23.8,24.44,24.46,23.71,23.03,-2.5389025389025432,3.1632222690847644,BEAR,NEUTRAL,3.1632222690847644,BULL
BellRing,BRBR,Thu after market,-58,2021-08-02,2021-08-05,AFH,32.04,32.35,32.14,29.51,32.23,33.97,31.7,29.22,-8.182949595519595,7.160883280757102,BEAR,BEAR,7.160883280757102,BULL
Trupanion,TRUP,Thu after market,-64,2021-08-02,2021-08-05,AFH,114.58,110.0,113.81,99.4,115.56,110.14,111.16,99.03,-12.661453299358572,-0.9175962576466357,BEAR,BEAR,-0.9175962576466357,NEUTRAL
Beyond Meat,BYND,Thu after market,-67,2021-08-02,2021-08-05,AFH,122.5,118.63,121.82,123.88,123.25,125.28,120.06,116.66,1.6910195370218428,4.347826086956519,NEUTRAL,BEAR,4.347826086956519,BULL
Square,SQ,Thu after market,-12,2021-08-02,2021-08-05,AFH,265.6,279.51,281.81,275.1,289.23,285.86,264.77,273.1,-2.381036868812314,7.965403935491189,BEAR,NEUTRAL,7.965403935491189,BULL
Tucows,TCX,Thu after market,25,2021-08-02,2021-08-05,AFH,76.63,77.7,78.12,77.59,78.83,77.99,76.33,77.52,-0.6784434203789047,2.1747674570941955,NEUTRAL,NEUTRAL,2.1747674570941955,BULL
Redfin,RDFN,Thu after market,34,2021-08-02,2021-08-05,AFH,58.63,58.75,60.76,55.78,61.1,60.0,58.0,54.02,-8.196181698485837,3.4482758620689724,BEAR,NEUTRAL,3.4482758620689724,BULL
Hanes,HBI,Thu before market,15,2021-08-02,2021-08-05,PREMARKET,18.42,19.25,18.21,19.36,18.64,20.03,18.17,18.9,6.31521142229543,10.236653824986242,BULL,NEUTRAL,10.236653824986242,BULL
Chuy's,CHUY,Thu after market,34,2021-08-02,2021-08-05,AFH,31.98,32.63,32.03,32.75,32.61,32.81,30.83,31.37,2.2478926006868516,6.422315926046074,BULL,NEUTRAL,6.422315926046074,BULL
Turtle Beach,HEAR,Thu after market,41,2021-08-02,2021-08-05,AFH,28.95,28.4,28.91,28.4,29.28,28.9,28.5,26.91,-1.7640954686959587,1.403508771929829,NEUTRAL,NEUTRAL,1.403508771929829,NEUTRAL
Carvana,CVNA,Thu after market,42,2021-08-02,2021-08-05,AFH,328.45,365.45,337.0,345.65,337.91,372.01,328.26,338.5,2.5667655786349997,13.327849875099007,BULL,NEUTRAL,13.327849875099007,BULL
Datadog,DDOG,Thu before market,3,2021-08-02,2021-08-05,PREMARKET,114.86,131.64,114.93,132.47,116.39,135.38,113.1,126.33,15.261463499521444,19.699381078691424,BULL,NEUTRAL,19.699381078691424,BULL
Wayfair,W,Thu before market,-61,2021-08-02,2021-08-05,PREMARKET,250.0,255.0,251.05,276.16,252.8,285.0,239.53,255.0,10.001991635132445,18.98300839143323,BULL,BEAR,18.98300839143323,BULL
Kellogg,K,Thu before market,3,2021-08-02,2021-08-05,PREMARKET,62.97,61.9,61.45,61.94,63.04,62.63,61.43,61.52,0.7973962571196092,1.9534429431873779,NEUTRAL,NEUTRAL,1.9534429431873779,NEUTRAL
Fiverr,FVRR,Thu before market,-42,2021-08-02,2021-08-05,PREMARKET,230.6,181.0,230.58,175.06,238.88,183.97,229.63,171.63,-24.07841096365687,-19.8841614771589,BEAR,NEUTRAL,-19.8841614771589,BEAR
Edgewell,EPC,Thu before market,-35,2021-08-02,2021-08-05,PREMARKET,40.88,43.59,41.11,43.0,41.17,45.57,40.53,42.73,4.5974215519338335,12.435233160621761,BULL,NEUTRAL,12.435233160621761,BULL
Penn National,PENN,Thu before market,-12,2021-08-02,2021-08-05,PREMARKET,66.03,62.9,66.24,72.26,67.94,73.43,66.02,61.02,9.088164251207754,11.223871554074538,BULL,NEUTRAL,11.223871554074538,BULL
Expedia,EXPE,Thu after market,29,2021-08-02,2021-08-05,AFH,155.44,149.56,161.69,148.89,162.61,150.95,154.5,145.4,-7.916383202424404,-2.2977346278317268,BEAR,NEUTRAL,-2.2977346278317268,BEAR
Papa John's,PZZA,Thu before market,-8,2021-08-02,2021-08-05,PREMARKET,115.54,115.24,115.15,119.77,116.45,119.78,114.35,115.24,4.012158054711246,4.748578924355051,BULL,NEUTRAL,4.748578924355051,BULL
Choice Hotels,CHH,Thu before market,1,2021-08-02,2021-08-05,PREMARKET,115.83,116.32,115.33,119.59,117.06,120.12,115.21,115.05,3.6937483742304655,4.261782831351457,BULL,NEUTRAL,4.261782831351457,BULL
Vonage,VG,Thu before market,2,2021-08-02,2021-08-05,PREMARKET,14.44,15.0,14.31,14.93,14.59,15.12,13.75,14.38,4.332634521313761,9.963636363636352,BULL,NEUTRAL,9.963636363636352,BULL
Ruth's Group,RUTH,Fri before market,-27,2021-08-02,2021-08-06,PREMARKET,19.77,19.92,19.75,20.2,20.21,20.37,19.59,19.56,2.278481012658218,3.9816232771822335,BULL,NEUTRAL,3.9816232771822335,BULL
DraftKings,DKNG,Fri before market,81,2021-08-02,2021-08-06,PREMARKET,48.95,52.79,50.48,51.59,50.72,53.79,48.55,50.16,2.198890649762286,10.792996910401653,BULL,BULL,10.792996910401653,BULL
Canopy Growth,CGC,Fri before market,-12,2021-08-02,2021-08-06,PREMARKET,18.27,19.22,19.14,19.15,19.7,19.38,18.25,18.33,0.052246603970740324,6.191780821917803,NEUTRAL,NEUTRAL,6.191780821917803,BULL
Roblox,RBLX,Mon after market,-69,2021-08-16,2021-08-16,AFH,83.7,74.89,79.57,78.68,84.19,81.3,79.14,73.9,-1.1185120020107964,2.7293404094010487,NEUTRAL,BEAR,2.7293404094010487,BULL
Walmart,WMT,Tue before market,-36,2021-08-16,2021-08-17,PREMARKET,149.68,150.4,150.75,150.7,151.73,152.5,149.04,149.1,-0.03316749585406953,2.3215244229737086,NEUTRAL,NEUTRAL,2.3215244229737086,BULL
Home Depot,HD,Tue before market,-42,2021-08-16,2021-08-17,PREMARKET,329.04,319.38,333.36,319.13,333.93,321.95,326.31,315.01,-4.268658507319422,-1.336152738193741,BEAR,NEUTRAL,-1.336152738193741,NEUTRAL
Nvidia,NVDA,Wed after market,5,2021-08-16,2021-08-18,AFH,195.0,194.94,190.4,197.98,196.34,204.95,190.0,187.62,3.9810924369747758,7.868421052631569,BULL,NEUTRAL,7.868421052631569,BULL
Lowe's,LOW,Wed before market,-57,2021-08-16,2021-08-18,PREMARKET,187.43,189.25,182.26,199.73,187.85,203.72,182.08,188.5,9.585207944694396,11.88488576449911,BULL,BEAR,11.88488576449911,BULL
TJX,TJX,Wed before market,-1,2021-08-16,2021-08-18,PREMARKET,70.04,68.69,69.15,73.0,70.04,73.67,68.48,67.9,5.567606652205348,7.578855140186902,BULL,NEUTRAL,7.578855140186902,BULL
Brinker,EAT,Wed before market,-10,2021-08-16,2021-08-18,PREMARKET,52.52,48.29,50.92,51.6,53.35,52.87,50.41,48.04,1.335428122545168,4.879984130132908,NEUTRAL,NEUTRAL,4.879984130132908,BULL
Target,TGT,Wed before market,-16,2021-08-16,2021-08-18,PREMARKET,260.45,248.99,254.65,247.58,260.45,255.79,252.05,246.25,-2.776359709405063,1.4838325729021884,BEAR,NEUTRAL,1.4838325729021884,NEUTRAL
Estee Lauder,EL,Thu before market,8,2021-08-16,2021-08-19,PREMARKET,319.04,318.58,318.58,326.89,322.28,330.3,317.45,316.56,2.608449996861073,4.04788155615059,BULL,NEUTRAL,4.04788155615059,BULL
